"","fecha","anio","mes","compra","venta"
"1791",2010-04-22,2010,4,3.855,3.885
"1792",2010-04-23,2010,4,3.855,3.885
"1793",2010-04-26,2010,4,3.855,3.885
"1794",2010-04-27,2010,4,3.86,3.89
"1795",2010-04-28,2010,4,3.865,3.895
"1796",2010-04-29,2010,4,3.87,3.9
"1797",2010-04-30,2010,4,3.87,3.9
"1798",2010-05-03,2010,5,3.87,3.9
"1799",2010-05-04,2010,5,3.875,3.905
"1800",2010-05-05,2010,5,3.88,3.91
"1801",2010-05-06,2010,5,3.88,3.91
"1802",2010-05-07,2010,5,3.88,3.91
"1803",2010-05-10,2010,5,3.88,3.91
"1804",2010-05-11,2010,5,3.88,3.91
"1805",2010-05-12,2010,5,3.88,3.91
"1806",2010-05-13,2010,5,3.88,3.91
"1807",2010-05-14,2010,5,3.88,3.91
"1808",2010-05-17,2010,5,3.885,3.915
"1809",2010-05-18,2010,5,3.89,3.92
"1810",2010-05-19,2010,5,3.89,3.92
"1811",2010-05-20,2010,5,3.89,3.92
"1812",2010-05-21,2010,5,3.89,3.92
"1813",2010-05-26,2010,5,3.89,3.92
"1814",2010-05-27,2010,5,3.895,3.925
"1815",2010-05-28,2010,5,3.9,3.93
"1816",2010-05-31,2010,5,3.91,3.94
"1817",2010-06-01,2010,6,3.91,3.94
"1818",2010-06-02,2010,6,3.91,3.94
"1819",2010-06-03,2010,6,3.91,3.94
"1820",2010-06-04,2010,6,3.91,3.94
"1821",2010-06-07,2010,6,3.91,3.94
"1822",2010-06-08,2010,6,3.905,3.935
"1823",2010-06-09,2010,6,3.905,3.935
"1824",2010-06-10,2010,6,3.905,3.935
"1825",2010-06-11,2010,6,3.905,3.935
"1826",2010-06-14,2010,6,3.91,3.94
"1827",2010-06-15,2010,6,3.91,3.94
"1828",2010-06-16,2010,6,3.91,3.94
"1829",2010-06-17,2010,6,3.91,3.94
"1830",2010-06-18,2010,6,3.91,3.94
"1831",2010-06-22,2010,6,3.91,3.94
"1832",2010-06-23,2010,6,3.91,3.94
"1833",2010-06-24,2010,6,3.915,3.945
"1834",2010-06-25,2010,6,3.915,3.945
"1835",2010-06-28,2010,6,3.915,3.945
"1836",2010-06-29,2010,6,3.915,3.945
"1837",2010-06-30,2010,6,3.915,3.945
"1838",2010-07-01,2010,7,3.915,3.945
"1839",2010-07-02,2010,7,3.92,3.95
"1840",2010-07-05,2010,7,3.92,3.95
"1841",2010-07-06,2010,7,3.92,3.95
"1842",2010-07-07,2010,7,3.92,3.95
"1843",2010-07-08,2010,7,3.925,3.955
"1844",2010-07-12,2010,7,3.92,3.95
"1845",2010-07-13,2010,7,3.92,3.95
"1846",2010-07-14,2010,7,3.92,3.95
"1847",2010-07-15,2010,7,3.92,3.95
"1848",2010-07-16,2010,7,3.92,3.95
"1849",2010-07-19,2010,7,3.92,3.95
"1850",2010-07-20,2010,7,3.92,3.95
"1851",2010-07-21,2010,7,3.92,3.95
"1852",2010-07-22,2010,7,3.92,3.95
"1853",2010-07-23,2010,7,3.915,3.945
"1854",2010-07-26,2010,7,3.915,3.945
"1855",2010-07-27,2010,7,3.915,3.945
"1856",2010-07-28,2010,7,3.92,3.95
"1857",2010-07-29,2010,7,3.92,3.95
"1858",2010-07-30,2010,7,3.925,3.955
"1859",2010-08-02,2010,8,3.925,3.955
"1860",2010-08-03,2010,8,3.925,3.955
"1861",2010-08-04,2010,8,3.925,3.955
"1862",2010-08-05,2010,8,3.925,3.955
"1863",2010-08-06,2010,8,3.915,3.955
"1864",2010-08-09,2010,8,3.92,3.95
"1865",2010-08-10,2010,8,3.92,3.95
"1866",2010-08-11,2010,8,3.92,3.95
"1867",2010-08-12,2010,8,3.92,3.95
"1868",2010-08-13,2010,8,3.92,3.95
"1869",2010-08-17,2010,8,3.92,3.95
"1870",2010-08-18,2010,8,3.92,3.95
"1871",2010-08-19,2010,8,3.925,3.955
"1872",2010-08-20,2010,8,3.93,3.96
"1873",2010-08-23,2010,8,3.925,3.955
"1874",2010-08-24,2010,8,3.93,3.96
"1875",2010-08-25,2010,8,3.93,3.96
"1876",2010-08-26,2010,8,3.93,3.96
"1877",2010-08-27,2010,8,3.93,3.96
"1878",2010-08-30,2010,8,3.935,3.965
"1879",2010-08-31,2010,8,3.935,3.965
"1880",2010-09-01,2010,9,3.935,3.965
"1881",2010-09-02,2010,9,3.935,3.965
"1882",2010-09-03,2010,9,3.935,3.965
"1883",2010-09-06,2010,9,3.935,3.965
"1884",2010-09-07,2010,9,3.935,3.965
"1885",2010-09-08,2010,9,3.935,3.965
"1886",2010-09-09,2010,9,3.935,3.965
"1887",2010-09-10,2010,9,3.935,3.965
"1888",2010-09-13,2010,9,3.935,3.965
"1889",2010-09-14,2010,9,3.935,3.965
"1890",2010-09-15,2010,9,3.935,3.965
"1891",2010-09-16,2010,9,3.935,3.965
"1892",2010-09-17,2010,9,3.935,3.965
"1893",2010-09-20,2010,9,3.935,3.965
"1894",2010-09-21,2010,9,3.935,3.965
"1895",2010-09-22,2010,9,3.935,3.965
"1896",2010-09-23,2010,9,3.94,3.97
"1897",2010-09-24,2010,9,3.94,3.97
"1898",2010-09-27,2010,9,3.95,3.98
"1899",2010-09-28,2010,9,3.955,3.985
"1900",2010-09-29,2010,9,3.955,3.985
"1901",2010-09-30,2010,9,3.945,3.975
"1902",2010-10-01,2010,10,3.945,3.975
"1903",2010-10-04,2010,10,3.945,3.975
"1904",2010-10-05,2010,10,3.945,3.975
"1905",2010-10-06,2010,10,3.945,3.975
"1906",2010-10-07,2010,10,3.945,3.975
"1907",2010-10-08,2010,10,3.945,3.975
"1908",2010-10-12,2010,10,3.94,3.97
"1909",2010-10-13,2010,10,3.94,3.97
"1910",2010-10-14,2010,10,3.94,3.97
"1911",2010-10-15,2010,10,3.94,3.97
"1912",2010-10-18,2010,10,3.94,3.97
"1913",2010-10-19,2010,10,3.94,3.97
"1914",2010-10-20,2010,10,3.945,3.975
"1915",2010-10-21,2010,10,3.945,3.975
"1916",2010-10-22,2010,10,3.945,3.975
"1917",2010-10-25,2010,10,3.945,3.975
"1918",2010-10-26,2010,10,3.945,3.975
"1919",2010-10-28,2010,10,3.945,3.975
"1920",2010-10-29,2010,10,3.945,3.975
"1921",2010-11-01,2010,11,3.945,3.975
"1922",2010-11-02,2010,11,3.945,3.975
"1923",2010-11-03,2010,11,3.945,3.975
"1924",2010-11-04,2010,11,3.945,3.975
"1925",2010-11-05,2010,11,3.945,3.975
"1926",2010-11-08,2010,11,3.945,3.975
"1927",2010-11-09,2010,11,3.945,3.975
"1928",2010-11-10,2010,11,3.945,3.975
"1929",2010-11-11,2010,11,3.945,3.975
"1930",2010-11-12,2010,11,3.95,3.98
"1931",2010-11-15,2010,11,3.95,3.98
"1932",2010-11-16,2010,11,3.955,3.985
"1933",2010-11-17,2010,11,3.96,3.99
"1934",2010-11-18,2010,11,3.96,3.99
"1935",2010-11-19,2010,11,3.965,3.995
"1936",2010-11-23,2010,11,3.965,3.995
"1937",2010-11-24,2010,11,3.965,3.995
"1938",2010-11-25,2010,11,3.965,3.995
"1939",2010-11-26,2010,11,3.97,4
"1940",2010-11-29,2010,11,3.97,4
"1941",2010-11-30,2010,11,3.97,4
"1942",2010-12-01,2010,12,3.97,4
"1943",2010-12-02,2010,12,3.97,4
"1944",2010-12-03,2010,12,3.97,4
"1945",2010-12-06,2010,12,3.97,4
"1946",2010-12-07,2010,12,3.97,4
"1947",2010-12-09,2010,12,3.97,4
"1948",2010-12-10,2010,12,3.97,4
"1949",2010-12-13,2010,12,3.97,4
"1950",2010-12-14,2010,12,3.97,4
"1951",2010-12-15,2010,12,3.97,4
"1952",2010-12-16,2010,12,3.97,4
"1953",2010-12-17,2010,12,3.97,4
"1954",2010-12-20,2010,12,3.97,4
"1955",2010-12-21,2010,12,3.97,4
"1956",2010-12-22,2010,12,3.97,4
"1957",2010-12-23,2010,12,3.97,4
"1958",2010-12-27,2010,12,3.97,4
"1959",2010-12-28,2010,12,3.97,4
"1960",2010-12-29,2010,12,3.97,4
"1961",2010-12-30,2010,12,3.97,4
"1962",2011-01-03,2011,1,3.97,4
"1963",2011-01-04,2011,1,3.97,4
"1964",2011-01-05,2011,1,3.965,3.995
"1965",2011-01-06,2011,1,3.965,3.995
"1966",2011-01-07,2011,1,3.96,3.99
"1967",2011-01-10,2011,1,3.96,3.99
"1968",2011-01-11,2011,1,3.96,3.99
"1969",2011-01-12,2011,1,3.96,3.99
"1970",2011-01-13,2011,1,3.96,3.99
"1971",2011-01-14,2011,1,3.96,3.99
"1972",2011-01-17,2011,1,3.96,3.99
"1973",2011-01-18,2011,1,3.97,4
"1974",2011-01-19,2011,1,3.97,4
"1975",2011-01-20,2011,1,3.97,4
"1976",2011-01-21,2011,1,3.97,4
"1977",2011-01-24,2011,1,3.97,4
"1978",2011-01-25,2011,1,3.97,4
"1979",2011-01-26,2011,1,3.98,4.01
"1980",2011-01-27,2011,1,3.98,4.01
"1981",2011-01-28,2011,1,3.99,4.02
"1982",2011-01-31,2011,1,3.99,4.02
"1983",2011-02-01,2011,2,4,4.03
"1984",2011-02-02,2011,2,4,4.03
"1985",2011-02-03,2011,2,4,4.03
"1986",2011-02-04,2011,2,4.005,4.035
"1987",2011-02-07,2011,2,4.005,4.035
"1988",2011-02-08,2011,2,4.005,4.035
"1989",2011-02-09,2011,2,4.01,4.04
"1990",2011-02-10,2011,2,4.01,4.04
"1991",2011-02-11,2011,2,4.01,4.04
"1992",2011-02-14,2011,2,4.01,4.04
"1993",2011-02-15,2011,2,4.01,4.04
"1994",2011-02-16,2011,2,4.01,4.04
"1995",2011-02-17,2011,2,4.01,4.04
"1996",2011-02-18,2011,2,4.01,4.04
"1997",2011-02-21,2011,2,4.01,4.04
"1998",2011-02-22,2011,2,4.02,4.05
"1999",2011-02-23,2011,2,4.02,4.05
"2000",2011-02-24,2011,2,4.02,4.05
"2001",2011-02-25,2011,2,4.02,4.05
"2002",2011-02-28,2011,2,4.02,4.05
"2003",2011-03-01,2011,3,4.02,4.05
"2004",2011-03-02,2011,3,4.02,4.05
"2005",2011-03-03,2011,3,4.02,4.05
"2006",2011-03-04,2011,3,4.02,4.05
"2007",2011-03-09,2011,3,4.02,4.05
"2008",2011-03-10,2011,3,4.02,4.05
"2009",2011-03-11,2011,3,4.02,4.05
"2010",2011-03-14,2011,3,4.02,4.05
"2011",2011-03-15,2011,3,4.03,4.06
"2012",2011-03-16,2011,3,4.03,4.06
"2013",2011-03-17,2011,3,4.03,4.06
"2014",2011-03-18,2011,3,4.03,4.06
"2015",2011-03-21,2011,3,4.03,4.06
"2016",2011-03-22,2011,3,4.03,4.06
"2017",2011-03-23,2011,3,4.03,4.06
"2018",2011-03-28,2011,3,4.03,4.06
"2019",2011-03-29,2011,3,4.03,4.06
"2020",2011-03-30,2011,3,4.04,4.07
"2021",2011-03-31,2011,3,4.04,4.07
"2022",2011-04-01,2011,4,4.04,4.07
"2023",2011-04-04,2011,4,4.04,4.07
"2024",2011-04-05,2011,4,4.04,4.07
"2025",2011-04-06,2011,4,4.04,4.07
"2026",2011-04-07,2011,4,4.04,4.07
"2027",2011-04-08,2011,4,4.04,4.07
"2028",2011-04-11,2011,4,4.04,4.07
"2029",2011-04-12,2011,4,4.04,4.07
"2030",2011-04-13,2011,4,4.05,4.08
"2031",2011-04-14,2011,4,4.05,4.08
"2032",2011-04-15,2011,4,4.06,4.09
"2033",2011-04-18,2011,4,4.06,4.09
"2034",2011-04-19,2011,4,4.06,4.09
"2035",2011-04-20,2011,4,4.07,4.1
"2036",2011-04-25,2011,4,4.07,4.1
"2037",2011-04-26,2011,4,4.07,4.1
"2038",2011-04-27,2011,4,4.07,4.1
"2039",2011-04-28,2011,4,4.07,4.1
"2040",2011-04-29,2011,4,4.07,4.1
"2041",2011-05-02,2011,5,4.07,4.1
"2042",2011-05-03,2011,5,4.07,4.1
"2043",2011-05-04,2011,5,4.07,4.1
"2044",2011-05-05,2011,5,4.07,4.1
"2045",2011-05-06,2011,5,4.08,4.11
"2046",2011-05-09,2011,5,4.08,4.11
"2047",2011-05-10,2011,5,4.08,4.11
"2048",2011-05-11,2011,5,4.08,4.11
"2049",2011-05-12,2011,5,4.08,4.11
"2050",2011-05-13,2011,5,4.08,4.11
"2051",2011-05-16,2011,5,4.08,4.11
"2052",2011-05-17,2011,5,4.08,4.11
"2053",2011-05-18,2011,5,4.08,4.11
"2054",2011-05-19,2011,5,4.08,4.11
"2055",2011-05-20,2011,5,4.08,4.11
"2056",2011-05-23,2011,5,4.08,4.11
"2057",2011-05-24,2011,5,4.08,4.11
"2058",2011-05-26,2011,5,4.08,4.11
"2059",2011-05-27,2011,5,4.08,4.11
"2060",2011-05-30,2011,5,4.08,4.11
"2061",2011-05-31,2011,5,4.08,4.11
"2062",2011-06-01,2011,6,4.09,4.12
"2063",2011-06-02,2011,6,4.09,4.12
"2064",2011-06-03,2011,6,4.09,4.12
"2065",2011-06-06,2011,6,4.09,4.12
"2066",2011-06-07,2011,6,4.09,4.12
"2067",2011-06-08,2011,6,4.09,4.12
"2068",2011-06-09,2011,6,4.09,4.12
"2069",2011-06-10,2011,6,4.09,4.12
"2070",2011-06-13,2011,6,4.1,4.13
"2071",2011-06-14,2011,6,4.1,4.13
"2072",2011-06-15,2011,6,4.1,4.13
"2073",2011-06-16,2011,6,4.1,4.13
"2074",2011-06-17,2011,6,4.1,4.13
"2075",2011-06-21,2011,6,4.1,4.13
"2076",2011-06-22,2011,6,4.1,4.13
"2077",2011-06-23,2011,6,4.1,4.13
"2078",2011-06-24,2011,6,4.1,4.13
"2079",2011-06-27,2011,6,4.1,4.13
"2080",2011-06-28,2011,6,4.1,4.13
"2081",2011-06-29,2011,6,4.1,4.13
"2082",2011-06-30,2011,6,4.1,4.13
"2083",2011-07-01,2011,7,4.1,4.13
"2084",2011-07-04,2011,7,4.11,4.14
"2085",2011-07-05,2011,7,4.11,4.14
"2086",2011-07-06,2011,7,4.11,4.14
"2087",2011-07-07,2011,7,4.12,4.15
"2088",2011-07-08,2011,7,4.12,4.15
"2089",2011-07-11,2011,7,4.12,4.15
"2090",2011-07-12,2011,7,4.12,4.15
"2091",2011-07-13,2011,7,4.12,4.15
"2092",2011-07-14,2011,7,4.12,4.15
"2093",2011-07-15,2011,7,4.12,4.15
"2094",2011-07-18,2011,7,4.12,4.15
"2095",2011-07-19,2011,7,4.12,4.15
"2096",2011-07-20,2011,7,4.11,4.15
"2097",2011-07-21,2011,7,4.13,4.16
"2098",2011-07-22,2011,7,4.13,4.16
"2099",2011-07-25,2011,7,4.13,4.16
"2100",2011-07-26,2011,7,4.13,4.16
"2101",2011-07-27,2011,7,4.13,4.16
"2102",2011-07-28,2011,7,4.14,4.17
"2103",2011-07-29,2011,7,4.14,4.17
"2104",2011-08-01,2011,8,4.14,4.17
"2105",2011-08-02,2011,8,4.14,4.17
"2106",2011-08-03,2011,8,4.14,4.17
"2107",2011-08-04,2011,8,4.15,4.18
"2108",2011-08-05,2011,8,4.15,4.18
"2109",2011-08-08,2011,8,4.15,4.18
"2110",2011-08-09,2011,8,4.15,4.18
"2111",2011-08-10,2011,8,4.15,4.18
"2112",2011-08-11,2011,8,4.15,4.18
"2113",2011-08-12,2011,8,4.155,4.185
"2114",2011-08-15,2011,8,4.155,4.185
"2115",2011-08-16,2011,8,4.155,4.185
"2116",2011-08-17,2011,8,4.16,4.19
"2117",2011-08-18,2011,8,4.16,4.19
"2118",2011-08-19,2011,8,4.17,4.2
"2119",2011-08-23,2011,8,4.17,4.2
"2120",2011-08-24,2011,8,4.18,4.21
"2121",2011-08-25,2011,8,4.18,4.21
"2122",2011-08-26,2011,8,4.18,4.21
"2123",2011-08-29,2011,8,4.18,4.21
"2124",2011-08-30,2011,8,4.19,4.22
"2125",2011-08-31,2011,8,4.19,4.22
"2126",2011-09-01,2011,9,4.205,4.235
"2127",2011-09-02,2011,9,4.21,4.24
"2128",2011-09-05,2011,9,4.21,4.24
"2129",2011-09-06,2011,9,4.21,4.24
"2130",2011-09-07,2011,9,4.21,4.24
"2131",2011-09-08,2011,9,4.21,4.24
"2132",2011-09-09,2011,9,4.21,4.24
"2133",2011-09-12,2011,9,4.21,4.24
"2134",2011-09-13,2011,9,4.21,4.24
"2135",2011-09-14,2011,9,4.21,4.24
"2136",2011-09-15,2011,9,4.21,4.24
"2137",2011-09-16,2011,9,4.21,4.24
"2138",2011-09-19,2011,9,4.21,4.24
"2139",2011-09-20,2011,9,4.2,4.23
"2140",2011-09-21,2011,9,4.195,4.225
"2141",2011-09-22,2011,9,4.195,4.225
"2142",2011-09-23,2011,9,4.195,4.225
"2143",2011-09-26,2011,9,4.195,4.225
"2144",2011-09-27,2011,9,4.195,4.225
"2145",2011-09-28,2011,9,4.195,4.225
"2146",2011-09-29,2011,9,4.195,4.225
"2147",2011-09-30,2011,9,4.195,4.225
"2148",2011-10-03,2011,10,4.195,4.225
"2149",2011-10-04,2011,10,4.2,4.23
"2150",2011-10-05,2011,10,4.2,4.23
"2151",2011-10-06,2011,10,4.2,4.23
"2152",2011-10-07,2011,10,4.2,4.23
"2153",2011-10-11,2011,10,4.2,4.23
"2154",2011-10-12,2011,10,4.2,4.23
"2155",2011-10-13,2011,10,4.2,4.23
"2156",2011-10-14,2011,10,4.21,4.24
"2157",2011-10-17,2011,10,4.21,4.24
"2158",2011-10-18,2011,10,4.21,4.24
"2159",2011-10-19,2011,10,4.22,4.25
"2160",2011-10-20,2011,10,4.225,4.255
"2161",2011-10-21,2011,10,4.23,4.26
"2162",2011-10-24,2011,10,4.23,4.26
"2163",2011-10-25,2011,10,4.23,4.26
"2164",2011-10-26,2011,10,4.23,4.26
"2165",2011-10-27,2011,10,4.23,4.26
"2166",2011-10-28,2011,10,4.23,4.26
"2167",2011-10-31,2011,10,4.23,4.26
"2168",2011-11-01,2011,11,4.24,4.27
"2169",2011-11-02,2011,11,4.24,4.27
"2170",2011-11-03,2011,11,4.24,4.27
"2171",2011-11-04,2011,11,4.24,4.27
"2172",2011-11-07,2011,11,4.25,4.28
"2173",2011-11-08,2011,11,4.25,4.28
"2174",2011-11-09,2011,11,4.25,4.28
"2175",2011-11-10,2011,11,4.25,4.28
"2176",2011-11-11,2011,11,4.26,4.29
"2177",2011-11-14,2011,11,4.26,4.29
"2178",2011-11-15,2011,11,4.26,4.29
"2179",2011-11-16,2011,11,4.26,4.29
"2180",2011-11-17,2011,11,4.25,4.28
"2181",2011-11-18,2011,11,4.25,4.28
"2182",2011-11-21,2011,11,4.25,4.28
"2183",2011-11-22,2011,11,4.25,4.28
"2184",2011-11-23,2011,11,4.25,4.28
"2185",2011-11-24,2011,11,4.25,4.28
"2186",2011-11-25,2011,11,4.25,4.28
"2187",2011-11-29,2011,11,4.26,4.29
"2188",2011-11-30,2011,11,4.26,4.29
"2189",2011-12-01,2011,12,4.265,4.295
"2190",2011-12-02,2011,12,4.265,4.295
"2191",2011-12-05,2011,12,4.27,4.3
"2192",2011-12-06,2011,12,4.27,4.3
"2193",2011-12-07,2011,12,4.27,4.3
"2194",2011-12-12,2011,12,4.27,4.3
"2195",2011-12-13,2011,12,4.27,4.3
"2196",2011-12-14,2011,12,4.27,4.3
"2197",2011-12-15,2011,12,4.27,4.3
"2198",2011-12-16,2011,12,4.27,4.3
"2199",2011-12-19,2011,12,4.27,4.3
"2200",2011-12-20,2011,12,4.27,4.3
"2201",2011-12-21,2011,12,4.27,4.3
"2202",2011-12-22,2011,12,4.27,4.3
"2203",2011-12-23,2011,12,4.27,4.3
"2204",2011-12-27,2011,12,4.28,4.31
"2205",2011-12-28,2011,12,4.28,4.31
"2206",2011-12-29,2011,12,4.29,4.32
"2207",2011-12-30,2011,12,4.29,4.32
"2208",2012-01-03,2012,1,4.29,4.32
"2209",2012-01-04,2012,1,4.29,4.32
"2210",2012-01-05,2012,1,4.29,4.32
"2211",2012-01-06,2012,1,4.3,4.33
"2212",2012-01-09,2012,1,4.3,4.33
"2213",2012-01-10,2012,1,4.3,4.33
"2214",2012-01-11,2012,1,4.3,4.33
"2215",2012-01-12,2012,1,4.3,4.33
"2216",2012-01-13,2012,1,4.3,4.33
"2217",2012-01-16,2012,1,4.3,4.33
"2218",2012-01-17,2012,1,4.3,4.33
"2219",2012-01-18,2012,1,4.3,4.33
"2220",2012-01-19,2012,1,4.3,4.33
"2221",2012-01-20,2012,1,4.31,4.34
"2222",2012-01-23,2012,1,4.31,4.34
"2223",2012-01-24,2012,1,4.315,4.345
"2224",2012-01-25,2012,1,4.32,4.35
"2225",2012-01-26,2012,1,4.32,4.35
"2226",2012-01-27,2012,1,4.32,4.35
"2227",2012-01-30,2012,1,4.32,4.35
"2228",2012-01-31,2012,1,4.32,4.35
"2229",2012-02-01,2012,2,4.32,4.35
"2230",2012-02-02,2012,2,4.32,4.35
"2231",2012-02-03,2012,2,4.32,4.35
"2232",2012-02-06,2012,2,4.32,4.35
"2233",2012-02-07,2012,2,4.32,4.35
"2234",2012-02-08,2012,2,4.325,4.355
"2235",2012-02-09,2012,2,4.33,4.36
"2236",2012-02-10,2012,2,4.33,4.36
"2237",2012-02-13,2012,2,4.33,4.36
"2238",2012-02-14,2012,2,4.33,4.36
"2239",2012-02-15,2012,2,4.33,4.36
"2240",2012-02-16,2012,2,4.32,4.36
"2241",2012-02-17,2012,2,4.34,4.37
"2242",2012-02-22,2012,2,4.34,4.37
"2243",2012-02-23,2012,2,4.34,4.37
"2244",2012-02-24,2012,2,4.34,4.37
"2245",2012-02-28,2012,2,4.34,4.37
"2246",2012-02-29,2012,2,4.34,4.37
"2247",2012-03-01,2012,3,4.34,4.37
"2248",2012-03-02,2012,3,4.325,4.355
"2249",2012-03-05,2012,3,4.325,4.355
"2250",2012-03-06,2012,3,4.325,4.355
"2251",2012-03-07,2012,3,4.325,4.355
"2252",2012-03-08,2012,3,4.325,4.355
"2253",2012-03-09,2012,3,4.325,4.355
"2254",2012-03-12,2012,3,4.325,4.355
"2255",2012-03-13,2012,3,4.33,4.36
"2256",2012-03-14,2012,3,4.34,4.37
"2257",2012-03-15,2012,3,4.34,4.37
"2258",2012-03-16,2012,3,4.345,4.375
"2259",2012-03-19,2012,3,4.345,4.375
"2260",2012-03-20,2012,3,4.345,4.375
"2261",2012-03-21,2012,3,4.35,4.38
"2262",2012-03-22,2012,3,4.35,4.38
"2263",2012-03-23,2012,3,4.35,4.38
"2264",2012-03-26,2012,3,4.36,4.39
"2265",2012-03-27,2012,3,4.36,4.39
"2266",2012-03-28,2012,3,4.36,4.39
"2267",2012-03-29,2012,3,4.36,4.39
"2268",2012-03-30,2012,3,4.36,4.39
"2269",2012-04-03,2012,4,4.37,4.4
"2270",2012-04-04,2012,4,4.37,4.4
"2271",2012-04-09,2012,4,4.37,4.4
"2272",2012-04-10,2012,4,4.37,4.4
"2273",2012-04-11,2012,4,4.37,4.4
"2274",2012-04-12,2012,4,4.375,4.405
"2275",2012-04-13,2012,4,4.38,4.41
"2276",2012-04-16,2012,4,4.38,4.41
"2277",2012-04-17,2012,4,4.38,4.41
"2278",2012-04-18,2012,4,4.39,4.42
"2279",2012-04-19,2012,4,4.39,4.42
"2280",2012-04-20,2012,4,4.39,4.42
"2281",2012-04-23,2012,4,4.39,4.42
"2282",2012-04-24,2012,4,4.4,4.43
"2283",2012-04-25,2012,4,4.4,4.43
"2284",2012-04-26,2012,4,4.4,4.43
"2285",2012-04-27,2012,4,4.4,4.43
"2286",2012-05-02,2012,5,4.41,4.44
"2287",2012-05-03,2012,5,4.41,4.44
"2288",2012-05-04,2012,5,4.42,4.45
"2289",2012-05-07,2012,5,4.42,4.45
"2290",2012-05-08,2012,5,4.42,4.45
"2291",2012-05-09,2012,5,4.43,4.46
"2292",2012-05-10,2012,5,4.43,4.46
"2293",2012-05-11,2012,5,4.43,4.46
"2294",2012-05-14,2012,5,4.43,4.46
"2295",2012-05-15,2012,5,4.43,4.46
"2296",2012-05-16,2012,5,4.43,4.46
"2297",2012-05-17,2012,5,4.44,4.47
"2298",2012-05-18,2012,5,4.44,4.47
"2299",2012-05-21,2012,5,4.45,4.48
"2300",2012-05-22,2012,5,4.45,4.48
"2301",2012-05-23,2012,5,4.45,4.48
"2302",2012-05-24,2012,5,4.45,4.48
"2303",2012-05-28,2012,5,4.46,4.49
"2304",2012-05-29,2012,5,4.46,4.49
"2305",2012-05-30,2012,5,4.46,4.49
"2306",2012-05-31,2012,5,4.46,4.49
"2307",2012-06-01,2012,6,4.46,4.49
"2308",2012-06-04,2012,6,4.46,4.49
"2309",2012-06-05,2012,6,4.47,4.5
"2310",2012-06-06,2012,6,4.48,4.51
"2311",2012-06-07,2012,6,4.47,4.5
"2312",2012-06-08,2012,6,4.47,4.5
"2313",2012-06-11,2012,6,4.47,4.5
"2314",2012-06-12,2012,6,4.47,4.5
"2315",2012-06-13,2012,6,4.47,4.5
"2316",2012-06-14,2012,6,4.48,4.51
"2317",2012-06-15,2012,6,4.48,4.51
"2318",2012-06-18,2012,6,4.48,4.51
"2319",2012-06-19,2012,6,4.48,4.51
"2320",2012-06-21,2012,6,4.49,4.52
"2321",2012-06-22,2012,6,4.49,4.52
"2322",2012-06-25,2012,6,4.5,4.53
"2323",2012-06-26,2012,6,4.5,4.53
"2324",2012-06-27,2012,6,4.5,4.53
"2325",2012-06-28,2012,6,4.5,4.53
"2326",2012-06-29,2012,6,4.51,4.54
"2327",2012-07-02,2012,7,4.51,4.54
"2328",2012-07-03,2012,7,4.51,4.54
"2329",2012-07-04,2012,7,4.51,4.54
"2330",2012-07-05,2012,7,4.51,4.54
"2331",2012-07-06,2012,7,4.52,4.55
"2332",2012-07-10,2012,7,4.52,4.55
"2333",2012-07-11,2012,7,4.52,4.55
"2334",2012-07-12,2012,7,4.53,4.56
"2335",2012-07-13,2012,7,4.53,4.56
"2336",2012-07-16,2012,7,4.53,4.56
"2337",2012-07-17,2012,7,4.54,4.57
"2338",2012-07-18,2012,7,4.54,4.57
"2339",2012-07-19,2012,7,4.54,4.57
"2340",2012-07-20,2012,7,4.54,4.57
"2341",2012-07-23,2012,7,4.55,4.58
"2342",2012-07-24,2012,7,4.55,4.58
"2343",2012-07-25,2012,7,4.55,4.58
"2344",2012-07-26,2012,7,4.55,4.58
"2345",2012-07-27,2012,7,4.56,4.59
"2346",2012-07-30,2012,7,4.56,4.59
"2347",2012-07-31,2012,7,4.56,4.59
"2348",2012-08-01,2012,8,4.57,4.6
"2349",2012-08-02,2012,8,4.57,4.6
"2350",2012-08-03,2012,8,4.57,4.6
"2351",2012-08-06,2012,8,4.57,4.6
"2352",2012-08-07,2012,8,4.57,4.6
"2353",2012-08-08,2012,8,4.58,4.61
"2354",2012-08-09,2012,8,4.58,4.61
"2355",2012-08-10,2012,8,4.58,4.61
"2356",2012-08-13,2012,8,4.59,4.62
"2357",2012-08-14,2012,8,4.59,4.62
"2358",2012-08-15,2012,8,4.59,4.62
"2359",2012-08-16,2012,8,4.59,4.62
"2360",2012-08-17,2012,8,4.59,4.62
"2361",2012-08-21,2012,8,4.6,4.63
"2362",2012-08-22,2012,8,4.6,4.63
"2363",2012-08-23,2012,8,4.6,4.63
"2364",2012-08-24,2012,8,4.6,4.63
"2365",2012-08-27,2012,8,4.61,4.64
"2366",2012-08-28,2012,8,4.61,4.64
"2367",2012-08-29,2012,8,4.61,4.64
"2368",2012-08-30,2012,8,4.61,4.64
"2369",2012-08-31,2012,8,4.62,4.65
"2370",2012-09-03,2012,9,4.615,4.645
"2371",2012-09-04,2012,9,4.62,4.65
"2372",2012-09-05,2012,9,4.63,4.66
"2373",2012-09-06,2012,9,4.63,4.66
"2374",2012-09-07,2012,9,4.64,4.67
"2375",2012-09-10,2012,9,4.64,4.67
