"","year","company","country","region","productionGroup","units","fixed_assets","cash_and_equi","net_income_after_tax","income_tax","assets","liabilities","current_liabilities","equity","KTA","tg_beforetax","tg_aftertax","ratio_endeudamiento","ratio_endeudamiento_cp","pasivo_activo","ratio_solvencia","is_media"
"334",2015-01-01,"PTT","Thailand","Asia-Pacific","Internationalized operators","USD million",43631.9302,7007.1225,3435.0474,1230.3641,63478.5731,31719.1602,9208.937,31759.4129,50639.0527,0.092130702516084,0.0678339585132089,0.998732574178032,0.289959295815572,0.499682942621153,1.00126903422872,"empresas"
"335",2015-01-01,"Qatar Petroleum","Qatar","Middle East/North Africa","Large domestic producers","USD million",60104.0041,4883.9637,17629.4396,4691.1324,96733.231,10095.6624,6470.6643,86637.5687,64987.9678,0.343456992972782,0.271272363128117,0.116527535934881,0.0746865868594025,0.104366020814502,8.5816626257233,"empresas"
"336",2015-01-01,"Rosneft","Russia","Eurasia","Internationalized operators","USD million",116249.97,9173.3107,40566.0539,1706.6625,158161.6617,110096.1391,30851.2061,48065.5226,125423.2807,0.337040429528487,0.323433206926152,2.29054284952266,0.641857290447935,0.696098775876733,0.436577730998743,"empresas"
"337",2015-01-01,"Saudi Aramco","Saudi Arabia","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"338",2015-01-01,"SHT","Chad","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"339",2015-01-01,"Sinopec Corp","China","Asia-Pacific","Internationalized operators","USD million",178358.253,10891.0676,44963.0685,2025.375,231735.3071,105806.6959,74290.2997,125928.6112,189249.3206,0.248288571663174,0.237586419636531,0.840211727039201,0.589939799955485,0.456584269458523,1.1901761994252,"empresas"
"340",2015-01-01,"Sinopec Group","China","Asia-Pacific","Internationalized operators","USD million",241998.5325,15131.6518,5103.5886,2894.8282,330551.8176,161466.158,105421.1921,169085.6596,257130.1843,0.0311064872518741,0.0198482671876652,0.954937032401061,0.623478019066733,0.488474573131496,1.047189464928,"empresas"
"341",2015-01-01,"SNH","Cameroon","Sub-Saharan Africa","Small domestic producers","USD million",99.5371,0,0,22.4314,149.605,0,11.0166,338.3641,99.5371,0.225357178378715,0,0,0.032558418579276,0,NA,"empresas"
"342",2015-01-01,"SNPC","Congo (Rep.)","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"343",2015-01-01,"SOCAR","Azerbaijan","Eurasia","Medium domestic producers","USD million",25366.8923,4763.9785,-1121.4528,196.181,38996.1067,24699.2911,10001.3292,14121.1311,30130.8708,-0.0307084320974885,-0.0372193955974216,1.74910146539182,0.708252697972615,0.633378385437642,0.571722121206952,"empresas"
"344",2015-01-01,"Sonahydroc","Dem. Rep. of Congo","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"345",2015-01-01,"Sonangol","Angola","Sub-Saharan Africa","Large domestic producers","USD million",42655.0684,5097.525,8023.8829,258.29,52862.9248,31797.6267,11502.7292,21065.298,47752.5934,0.173439227281842,0.168030306391694,1.50947908261255,0.546051102623851,0.601510923209455,0.662480196989041,"empresas"
"346",2015-01-01,"Sonatrach","Algeria","Middle East/North Africa","Large domestic producers","USD million",60213.6627,0,0,0,93831.2197,35931.5572,33965.1536,57899.6624,60213.6627,0,0,0.620583190136183,0.586620926480566,0.382938187469815,1.61138750758066,"empresas"
"347",2015-01-01,"Staatsolie","Suriname","Latin America/Caribbean","Small domestic producers","USD million",1973,54,53,6,2261,974,246,1119,2027,0.0291070547607301,0.0261470152935372,0.870420017873101,0.219839142091153,0.43078283945157,1.14887063655031,"empresas"
"348",2015-01-01,"Sudapet","Sudan","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"349",2015-01-01,"TAQA","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",26422.6004,935.8747,672.5664,0,29458.6794,27620.4221,3295.3029,1996.1879,27358.4751,0.0245834754145343,0.0245834754145343,13.8365842714506,1.65079795343915,0.937598787948383,0.0722721721186151,"empresas"
"350",2015-01-01,"Timor GAP","Timor-Leste","Asia-Pacific","Pre-production NOCs","USD million",2.3007,1.1746,2.020014,0,4.0668,1.9873,1.9873,2.0795,3.4753,0.581248813052111,0.581248813052111,0.955662418850685,0.955662418850685,0.488664306088325,1.04639460574649,"empresas"
"351",2015-01-01,"TPDC","Tanzania","Sub-Saharan Africa","Small domestic producers","USD million",1155.0503,33.6791,0,0,1263.6492,112.203,78.7614,1151.4462,1188.7294,0,0,0.0974452822893506,0.0684021537437007,0.0887928390252611,10.2621694607096,"empresas"
"352",2015-01-01,"Turkmengaz","Turkmenistan","Eurasia","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"353",2015-01-01,"YOGC","Yemen","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"354",2015-01-01,"YPF","Argentina","Latin America/Caribbean","Large domestic producers","USD million",31027.2115,1666.4888,2115.4129,2668.3099,39363.7709,26317.2444,8641.7629,13046.5265,32693.7003,0.146319405760259,0.0647039913068512,2.01718399146317,0.662380358480857,0.668565124689312,0.495740598890361,"empresas"
"355",2015-01-01,"YPFB","Bolivia","Latin America/Caribbean","Medium domestic producers","USD million",9416.963,0,-920.9952,1710.5846,14438.7776,5263.1091,3276.1835,9175.6685,9416.963,0.0838475631687201,-0.0978017222750052,0.57359407655148,0.357051205587909,0.364512096924327,1.74339317799815,"empresas"
"356",2016-01-01,"ADNOC","United Arab Emirates","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"357",2016-01-01,"BAPCO","Bahrain","Middle East/North Africa","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"358",2016-01-01,"Basra Oil Company","Iraq","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"359",2016-01-01,"CNOOC","China","Asia-Pacific","Internationalized operators","USD million",138648.6679,13483.9791,11306.6823,34.6152,174243.1881,72653.7152,27807.4523,101589.4728,152132.647,0.0745487423222183,0.0743212093062444,0.71516972376689,0.273723758314454,0.416967320170377,1.39826948312755,"empresas"
"360",2016-01-01,"CNOOC Limited","China","Asia-Pacific","Internationalized operators","USD million",77603.6903,2067.1301,2731.1401,889.7614,95971.5746,38424.3889,10097.1065,57547.1858,79670.8204,0.0454482768198029,0.0342803059675786,0.667702310127561,0.175457867480985,0.400372600534575,1.4976734164795,"empresas"
"361",2016-01-01,"CNPC","China","Asia-Pacific","Internationalized operators","USD million",423942.8142,57848.1771,35434.175,3602.6021,612502.4937,244584.0353,154558.66,367959.0937,481790.9913,0.0810242985130719,0.0735467778349055,0.664704418202017,0.420043050019068,0.399319248191985,1.50442809257224,"empresas"
"362",2016-01-01,"CUPET","Cuba","Latin America/Caribbean","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"363",2016-01-01,"Ecopetrol","Colombia","Latin America/Caribbean","Large domestic producers","USD million",31818.7245,2753.8088,2237.8938,1487.5131,39719.2486,24880.3774,5365.6526,14838.8712,34572.5333,0.107756260372161,0.0647303968321002,1.67670283437732,0.361594391357747,0.626406044347979,0.596408605924121,"empresas"
"364",2016-01-01,"EGPC","Egypt","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"365",2016-01-01,"ENH","Mozambique","Sub-Saharan Africa","Small domestic producers","USD million",657.0384,201.0292,34.724,6.7122,892.3857,660.7306,103.641,231.6551,858.0676,0.0482901347166587,0.04046767410866,2.85221693802554,0.447393560513021,0.740409219914662,0.350604467236723,"empresas"
"366",2016-01-01,"ENOC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"367",2016-01-01,"Equinor","Norway","Western Europe","Internationalized operators","USD million",79133,5090,-2784,2724,104529,69431,16744,35099,84223,-0.000712394476568158,-0.0330551037127625,1.97814752557053,0.477050628223026,0.664227152273532,0.505523469343665,"empresas"
"368",2016-01-01,"ETAP","Tunisia","Middle East/North Africa","Small domestic producers","USD million",885.6917,480.9919,62.6285,72.0659,2157.1229,1315.0951,889.1001,842.0279,1366.6836,0.0985556569201533,0.0458251639223592,1.56181891360132,1.05590337327302,0.609652375393168,0.640279094644942,"empresas"
"369",2016-01-01,"Gabon Oil Company","Gabon","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"370",2016-01-01,"Gazprom","Russia","Eurasia","Internationalized operators","USD million",204077.2728,13372.836,42240.2293,1425.3176,252310.8271,81679.5581,28659.7756,170631.269,217450.1088,0.200807197296744,0.194252509382971,0.478690445067252,0.167963209603745,0.323725933757204,2.08903271478399,"empresas"
"371",2016-01-01,"GEPetrol","Equatorial Guinea","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"372",2016-01-01,"GNPC","Ghana","Sub-Saharan Africa","Small domestic producers","USD million",822.189282,27.724614,198.9447,0,974.073361,446.913053,68.270673,527.160308,849.913896,0.234076299889089,0.234076299889089,0.847774474325559,0.129506474527669,0.458808413096516,1.17955898683496,"empresas"
"373",2016-01-01,"IPIC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",36791.876,5951.053,-121.606000000004,420.327,54828.137,43047.173,13883.15,11780.964,42742.929,0.00698878170000928,-0.00284505537746382,3.6539601513085,1.17843921770748,0.785129230270946,0.27367567203542,"empresas"
"374",2016-01-01,"KazMunayGas","Kazakhstan","Eurasia","Large domestic producers","USD million",23254.1995,2567.3321,208.2021,478.6975,31635.1508,14732.6458,3295.2638,18348.933,25821.5316,0.0266018147428559,0.00806311969503777,0.802915668175365,0.179588851297239,0.465704933513388,1.24546081193373,"empresas"
"375",2016-01-01,"KPC","Kuwait","Middle East/North Africa","Large domestic producers","USD million",83978.2415,14660.7418,38905.3404,311.5337,115137.6634,36737.8103,27944.6002,78399.8531,98638.9833,0.397579869418626,0.394421547124766,0.468595397151325,0.356436894905355,0.319077261211816,2.13403718021811,"empresas"
"376",2016-01-01,"MOGE","Myanmar","Asia-Pacific","Small domestic producers","USD million",0,0,0,607.7055,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"377",2016-01-01,"Naftogaz","Ukraine","Eurasia","Medium domestic producers","USD million",22309.8723,855.2587,3482.4796,24.8911,27575.429,9561.8099,4958.9974,18013.6191,23165.131,0.151407332857302,0.150332825659393,0.530810041386964,0.275291565369005,0.346751084090115,1.88391311774563,"empresas"
"378",2016-01-01,"NAMCOR","Namibia","Sub-Saharan Africa","Pre-production NOCs","USD million",18.8181,29.4302,9.4722,1.149,59.5651,24.8242,10.6233,34.7409,48.2483,0.220136253505305,0.196321942949285,0.714552587871932,0.305786551298326,0.416757463682593,1.39947712312985,"empresas"
"379",2016-01-01,"National Oil Kenya","Kenya","Sub-Saharan Africa","Pre-production NOCs","USD million",77.1617,5.1528,-7.9619,1.7675,117.4005,87.5403,49.6551,29.8602,82.3145,-0.0752528412369631,-0.0967253643039805,2.93167158960757,1.66291920348826,0.745655257004868,0.341102326585584,"empresas"
"380",2016-01-01,"Nilepet","South Sudan","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"381",2016-01-01,"NIOC","Iran","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"382",2016-01-01,"NNPC","Nigeria","Sub-Saharan Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"383",2016-01-01,"NOC Libya","Libya","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"384",2016-01-01,"NOCAL","Liberia","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"385",2016-01-01,"ONGC","India","Asia-Pacific","Internationalized operators","USD million",32344.8468,6.3487,10400.0052,1088.698,36795.6454,9183.8415,2862.3217,27611.8039,32351.1955,0.355124533187653,0.321472051936999,0.332605632477348,0.103662973645847,0.249590444743225,3.00656363679621,"empresas"
"386",2016-01-01,"OOC","Oman","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"387",2016-01-01,"Orsted","Denmark","Western Europe","Internationalized operators","USD million",10930.9388,390.3907,3518.8638,254.7641,17991.8403,9727.8284,3888.606,8541.6528,11321.3295,0.333320207666423,0.310817188034321,1.13886956397947,0.455252173209382,0.540680010371146,0.878063679659481,"empresas"
"388",2016-01-01,"PCJ","Jamaica","Latin America/Caribbean","Pre-production NOCs","USD million",203.71,41.1203,30.007,3.5439,290.6507,290.6507,42.5686,185.1573,244.8303,0.137037368332269,0.122562444272625,1.56975015297804,0.2299050591038,1,0.637044053222648,"empresas"
"389",2016-01-01,"PDVSA","Venezuela","Latin America/Caribbean","Large domestic producers","USD million",135071,8066,9359,817,189663,102563,48958,87100,143137,0.0710927293432166,0.0653849109594305,1.17753157290471,0.562089552238806,0.540764408450778,0.84923412926689,"empresas"
"390",2016-01-01,"Pemex","Mexico","Latin America/Caribbean","Large domestic producers","USD million",105790.9252,8761.9208,23587.3138,0,124832.7646,190895.9957,22834.7979,-66063.2312,114552.846,0.205907706561913,0.205907706561913,-2.88959519890998,-0.345650636295247,1.52921387515277,-0.346069235018532,"empresas"
"391",2016-01-01,"Pertamina","Indonesia","Asia-Pacific","Large domestic producers","USD million",30992.219,5258.526,3162.654,1782.698,47233.206,25158.639,8107.156,22074.567,36250.745,0.136420699767688,0.087243834574986,1.13971155130699,0.36726228876879,0.53264728631802,0.877414990532675,"empresas"
"392",2016-01-01,"Perupetro","Peru","Latin America/Caribbean","Medium domestic producers","USD million",290.4279,22.4129,134.6292,0,386.7381,400.0312,96.2777,10.0487,312.8408,0.430344123912226,0.430344123912226,39.8092489575766,9.58110999432762,1.03437235689993,0.0251197906563288,"empresas"
"393",2016-01-01,"Petroamazonas","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"394",2016-01-01,"Petrobangla","Bangladesh","Asia-Pacific","Medium domestic producers","USD million",1073.0316,181.9691,-425.7381,197.8358,1914.8236,596.2364,594.3683,1318.5872,1255.0007,-0.181595356879084,-0.339233356602909,0.452178210132785,0.45076146651507,0.311379283188279,2.21151744509393,"empresas"
"395",2016-01-01,"Petrobras","Brazil","Latin America/Caribbean","Internationalized operators","USD million",202214,21205,-4349,684,246983,169433,24903,77550,223419,-0.0164041554209803,-0.0194656676468877,2.18482269503546,0.321121856866538,0.686010778069746,0.457703044861391,"empresas"
"396",2016-01-01,"PetroChina","China","Asia-Pacific","Internationalized operators","USD million",303257.2388,14738.7052,32338.8843,2373.0984,360698.171,154100.296,75139.5388,206597.875,317995.944,0.109158570588561,0.101695901819427,0.745894874281742,0.363699475611741,0.427227827556686,1.34067150007291,"empresas"
"397",2016-01-01,"Petroci","Cote d'Ivoire","Sub-Saharan Africa","Small domestic producers","USD million",1229.7588,28.3757,0,0,2421.7423,1842.1365,1618.0806,579.6058,1258.1345,0,0,3.17825753296465,2.79169152551614,0.760665781821625,0.314637813213082,"empresas"
"398",2016-01-01,"Petroecuador","Ecuador","Latin America/Caribbean","Medium domestic producers","USD million",8335.539,0,0,0,6283.5694,4640.3344,1806.121,5658,8335.539,0,0,0.82013686815129,0.319215447154472,0.738487013448121,1.21930867740911,"empresas"
"399",2016-01-01,"PetroleumBrunei","Brunei","Asia-Pacific","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"400",2016-01-01,"Petronas","Malaysia","Asia-Pacific","Internationalized operators","USD million",99368.4001,29287.1732,8763.8296,2446.3029,145468.4819,43329.5498,17966.8751,102138.9322,128655.5733,0.0871328945374184,0.0681185383206403,0.424221683805698,0.175906235878977,0.297862115793483,2.35725809918293,"empresas"
"401",2016-01-01,"PetroSA","South Africa","Sub-Saharan Africa","Small domestic producers","USD million",888.0762,250.8281,25.0632,0.2855,1422.2098,1103.0651,173.4919,281.1904,1138.9043,0.0222570939454702,0.022006414410763,3.92284053794155,0.616990836102513,0.775599422813709,0.254917320836277,"empresas"
"402",2016-01-01,"Petrotrin","Trinidad and Tobago","Latin America/Caribbean","Small domestic producers","USD million",5757.9006,124.1089,-629.7485,463.8929,6565.1723,5611.9697,1755.0443,953.2025,5882.0095,-0.0281970982875835,-0.107063495902208,5.88748948937922,1.84120824273961,0.854809202798836,0.169851683269067,"empresas"
"403",2016-01-01,"PetroVietnam","Vietnam","Asia-Pacific","Medium domestic producers","USD million",281.3577,282.3481,0,0,971.2385,496.5932,483.4672,474.6453,563.7058,0,0,1.0462406348488,1.0185863001277,0.511298924002704,0.955803059727761,"empresas"
"404",2016-01-01,"PNOC","Philippines","Asia-Pacific","Small domestic producers","USD million",788.8688,0.0874,20.6309,0.1694,853.4817,73.4157,8.3768,780.0659,788.9562,0.0263643279563555,0.0261496138822409,0.0941147408186924,0.0107385799071591,0.0860190675441547,10.6253280973961,"empresas"
"405",2016-01-01,"PTT","Thailand","Asia-Pacific","Internationalized operators","USD million",42235.132,6107.3229,4106.9032,867.1888,63245.3207,30052.2029,9621.1617,33193.1178,48342.4549,0.102892830128079,0.0849543782684483,0.905374514110874,0.289854112469061,0.475168796163603,1.10451529661408,"empresas"
"406",2016-01-01,"Qatar Petroleum","Qatar","Middle East/North Africa","Large domestic producers","USD million",58732.3835,6374.3242,13637.0953,3833.5283,93326.6212,10071.7643,6071.5283,83254.8569,65106.7077,0.268338305178961,0.209457608620563,0.120975095928608,0.0729270162255242,0.107919521466615,8.2661641416688,"empresas"
"407",2016-01-01,"Rosneft","Russia","Eurasia","Internationalized operators","USD million",131487.246,11781.2095,31928.5691,1700.0733,165786.9699,109386.2934,41353.5367,56400.6765,143268.4555,0.234724680200102,0.222858332551788,1.93945002414998,0.733209941196361,0.659800305572748,0.515610089225311,"empresas"
"408",2016-01-01,"Saudi Aramco","Saudi Arabia","Middle East/North Africa","Large domestic producers","USD million",210373.0667,12820,44322.9333,64011.2,250854.1333,54761.8667,26540.8,196092.2667,223193.0667,0.485383058272213,0.198585618968064,0.279265815126609,0.135348529784729,0.218301632026567,3.58081779378058,"empresas"
"409",2016-01-01,"SHT","Chad","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"410",2016-01-01,"Sinopec Corp","China","Asia-Pacific","Internationalized operators","USD million",163496.3691,18732.548,43863.492,3116.4225,225542.0273,97631.5998,73074.6663,125101.629,182228.9171,0.257807132082222,0.24070544180389,0.780418293354118,0.584122420180476,0.432875420021553,1.28136412039005,"empresas"
"411",2016-01-01,"Sinopec Group","China","Asia-Pacific","Internationalized operators","USD million",225665.0513,24783.7037,1525.0077,3718.077,324990.3913,163517.8697,109577.8944,161472.5216,250448.755,0.020934760486232,0.0060891007423854,1.01266684931735,0.678616357224213,0.503146782419964,0.987491592791953,"empresas"
"412",2016-01-01,"SNH","Cameroon","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,192.9683,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"413",2016-01-01,"SNPC","Congo (Rep.)","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"414",2016-01-01,"SOCAR","Azerbaijan","Eurasia","Medium domestic producers","USD million",20336.8812,2608.8511,742.6108,367.232,33218.201,22123.5337,11513.9134,11094.6673,22945.7323,0.0483681577684928,0.0323637873174351,1.99406914166773,1.03778807319441,0.666006377046126,0.501487124545569,"empresas"
"415",2016-01-01,"Sonahydroc","Dem. Rep. of Congo","Sub-Saharan Africa","Pre-production NOCs","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"416",2016-01-01,"Sonangol","Angola","Sub-Saharan Africa","Large domestic producers","USD million",35606.1334,6411.9231,6476.068,209.8799,45880.7526,26718.0145,10776.5661,19162.7381,42018.0565,0.159120827018737,0.154125833973306,1.39426914674579,0.562370891036704,0.582336012073176,0.717221637109299,"empresas"
"417",2016-01-01,"Sonatrach","Algeria","Middle East/North Africa","Large domestic producers","USD million",58267.7386,0,0,0,92175.7797,36932.4446,35031.9131,55243.335,58267.7386,0,0,0.668541184198963,0.634138273875029,0.400674067745369,1.49579416142954,"empresas"
"418",2016-01-01,"Staatsolie","Suriname","Latin America/Caribbean","Small domestic producers","USD million",1922.55,27.784,40.079,7.508,2236.804,964.459,267.794,1125.12,1950.334,0.0243994105624985,0.0205498135191203,0.857205453640501,0.23801372298066,0.431177251113642,1.1665814720999,"empresas"
"419",2016-01-01,"Sudapet","Sudan","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"420",2016-01-01,"TAQA","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",25215.2485,1030.3608,-5359.5643,0,28452.5528,26254.595,3349.7617,2197.9578,26245.6093,-0.204208034903575,-0.204208034903575,11.9449950312968,1.52403367343995,0.922750066911395,0.0837170712402915,"empresas"
"421",2016-01-01,"Timor GAP","Timor-Leste","Asia-Pacific","Pre-production NOCs","USD million",2.5429,1.0909,0.384021,0,3.9057,1.87,1.87,2.0358,3.6338,0.105680279597116,0.105680279597116,0.918557815109539,0.918557815109539,0.478787413267788,1.08866310160428,"empresas"
"422",2016-01-01,"TPDC","Tanzania","Sub-Saharan Africa","Small domestic producers","USD million",1220.3588,13.8979,-156.9226,0,1375.7399,1460.9818,200.4174,-85.2419,1234.2567,-0.127139354398481,-0.127139354398481,-17.1392449018616,-2.35116063813688,1.06196076743867,-0.0583456275772908,"empresas"
"423",2016-01-01,"Turkmengaz","Turkmenistan","Eurasia","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"424",2016-01-01,"YOGC","Yemen","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"425",2016-01-01,"YPF","Argentina","Latin America/Caribbean","Large domestic producers","USD million",22625.6294,728.8842,-1223.6608,0,28535.9807,20495.6235,5587.8182,8040.3572,23354.5136,-0.0523950453842892,-0.0523950453842892,2.54909365220739,0.694971387589596,0.718237922693857,0.392296296816733,"empresas"
"426",2016-01-01,"YPFB","Bolivia","Latin America/Caribbean","Medium domestic producers","USD million",10479.8403,0,-501.4521,882.6204,14834.9807,4932.1879,2871.4495,9902.7928,10479.8403,0.0363715752424204,-0.0478492119770184,0.498060294667581,0.289963605014537,0.332470125829014,2.00778903820757,"empresas"
"427",2017-01-01,"ADNOC","United Arab Emirates","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"428",2017-01-01,"BAPCO","Bahrain","Middle East/North Africa","Medium domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"429",2017-01-01,"Basra Oil Company","Iraq","Middle East/North Africa","Large domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"430",2017-01-01,"CNOOC","China","Asia-Pacific","Internationalized operators","USD million",131172.9732,10513.7705,14997.7324,2080.2648,167077.3664,67616.7422,26200.5351,99460.6242,141686.7437,0.12053348643653,0.105851345075411,0.679834283605873,0.263426208217985,0.404703184260869,1.47094670585889,"empresas"
"431",2017-01-01,"CNOOC Limited","China","Asia-Pacific","Internationalized operators","USD million",70779.4548,1860.1059,7197.4793,1728.1289,91321.4034,35101.7306,9086.2887,56219.6729,72639.5607,0.122875305329318,0.0990848406934267,0.624367392930883,0.161621159129867,0.384375724563164,1.60162111494298,"empresas"
"432",2017-01-01,"CNPC","China","Asia-Pacific","Internationalized operators","USD million",405538,59600.6165,35860.28,5293.4526,606431.3705,250797.5224,174608.0402,355633.8481,465138.6165,0.0884762759748201,0.0770958994328092,0.705212745468139,0.490977001016231,0.413562910166106,1.41801180767964,"empresas"
"433",2017-01-01,"CUPET","Cuba","Latin America/Caribbean","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"434",2017-01-01,"Ecopetrol","Colombia","Latin America/Caribbean","Large domestic producers","USD million",33019.216,2692.3089,3770.8534,1965.3082,40888.223,24020.7941,5708.1471,16867.4289,35711.5249,0.160624941557732,0.105592057761723,1.42409339576348,0.338412400244355,0.587474640313911,0.702201135806747,"empresas"
"435",2017-01-01,"EGPC","Egypt","Middle East/North Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"436",2017-01-01,"ENH","Mozambique","Sub-Saharan Africa","Small domestic producers","USD million",626.559,200.2343,43.5633,14.2681,864.5944,607.9333,85.2652,256.6611,826.7933,0.0699466239022498,0.0526894690607677,2.36862267012804,0.332209282980553,0.703142768447263,0.42218628260699,"empresas"
"437",2017-01-01,"ENOC","United Arab Emirates","Middle East/North Africa","Internationalized operators","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"438",2017-01-01,"Equinor","Norway","Western Europe","Internationalized operators","USD million",83911,4390,4411,8822,111100,71214,19017,39885,88301,0.149862402464298,0.0499541341547661,1.78548326438511,0.476795787890184,0.640990099009901,0.560072457662819,"empresas"
"439",2017-01-01,"ETAP","Tunisia","Middle East/North Africa","Small domestic producers","USD million",866.7713,553.6525,46.6644,96.0972,2111.0051,1325.4566,855.2864,785.5484,1420.4238,0.100506341839668,0.0328524486846813,1.68730099889453,1.08877619762194,0.627879392617289,0.592662483252941,"empresas"
"440",2017-01-01,"Gabon Oil Company","Gabon","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"441",2017-01-01,"Gazprom","Russia","Eurasia","Internationalized operators","USD million",253150.4093,14894.8453,54441.421,3900.207,312613.8895,106667.6415,44384.499,205946.248,268045.2546,0.217655888320285,0.203105334139349,0.517939231891226,0.215514967769648,0.341212099278781,1.93072842995221,"empresas"
"442",2017-01-01,"GEPetrol","Equatorial Guinea","Sub-Saharan Africa","Small domestic producers","USD million",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"empresas"
"443",2017-01-01,"GNPC","Ghana","Sub-Saharan Africa","Small domestic producers","USD million",972.298333,62.528783,0,0.011086,1211.245735,596.25802,104.520852,614.987715,1034.827116,0.0000107129005691807,0,0.969544603016989,0.169955999852778,0.49226841653234,1.03141206385786,"empresas"
